timestamp,date,score
1678435200,2023-03-10 08:00:00,0.1
1678438800,2023-03-10 09:00:00,0.6
1678442400,2023-03-10 10:00:00,0.2
1678446000,2023-03-10 11:00:00,0.6
1678449600,2023-03-10 12:00:00,0.6
1678453200,2023-03-10 13:00:00,0.1
1678456800,2023-03-10 14:00:00,0.2
1678460400,2023-03-10 15:00:00,0.2
1678464000,2023-03-10 16:00:00,0.0
1678467600,2023-03-10 17:00:00,0.2
1678471200,2023-03-10 18:00:00,0.3
1678474800,2023-03-10 19:00:00,0.3
1678478400,2023-03-10 20:00:00,0.4
1678482000,2023-03-10 21:00:00,0.3
1678485600,2023-03-10 22:00:00,0.3
1678489200,2023-03-10 23:00:00,0.6
1678492800,2023-03-11 00:00:00,0.6
1678496400,2023-03-11 01:00:00,0.6
1678500000,2023-03-11 02:00:00,0.6
1678503600,2023-03-11 03:00:00,0.6
1678507200,2023-03-11 04:00:00,0.6
1678510800,2023-03-11 05:00:00,0.6
1678514400,2023-03-11 06:00:00,0.6
1678518000,2023-03-11 07:00:00,0.7
1678521600,2023-03-11 08:00:00,0.6
1678525200,2023-03-11 09:00:00,0.1
1678528800,2023-03-11 10:00:00,0.1
1678532400,2023-03-11 11:00:00,0.1
1678536000,2023-03-11 12:00:00,0.4
1678539600,2023-03-11 13:00:00,0.6
1678543200,2023-03-11 14:00:00,0.6
1678546800,2023-03-11 15:00:00,0.6
1678550400,2023-03-11 16:00:00,0.6
1678554000,2023-03-11 17:00:00,0.2
1678557600,2023-03-11 18:00:00,0.7
1678561200,2023-03-11 19:00:00,0.7
1678564800,2023-03-11 20:00:00,0.2
1678568400,2023-03-11 21:00:00,0.8
1678572000,2023-03-11 22:00:00,0.6
1678575600,2023-03-11 23:00:00,0.2
1678579200,2023-03-12 00:00:00,0.2
1678582800,2023-03-12 01:00:00,0.2
1678586400,2023-03-12 02:00:00,0.3
1678590000,2023-03-12 03:00:00,0.3
1678593600,2023-03-12 04:00:00,0.3
1678597200,2023-03-12 05:00:00,0.3
1678600800,2023-03-12 06:00:00,0.3
1678604400,2023-03-12 07:00:00,0.3
1678608000,2023-03-12 08:00:00,0.3
1678611600,2023-03-12 09:00:00,0.1
1678615200,2023-03-12 10:00:00,0.3
1678618800,2023-03-12 11:00:00,0.85
1678622400,2023-03-12 12:00:00,0.1
1678626000,2023-03-12 13:00:00,0.3
1678629600,2023-03-12 14:00:00,0.3
1678633200,2023-03-12 15:00:00,0.3
1678636800,2023-03-12 16:00:00,0.1
1678640400,2023-03-12 17:00:00,0.4
1678644000,2023-03-12 18:00:00,0.6
1678647600,2023-03-12 19:00:00,0.6
1678651200,2023-03-12 20:00:00,0.7
1678654800,2023-03-12 21:00:00,0.7
1678658400,2023-03-12 22:00:00,0.7
1678662000,2023-03-12 23:00:00,0.7
1678665600,2023-03-13 00:00:00,0.8
1678669200,2023-03-13 01:00:00,0.8
1678672800,2023-03-13 02:00:00,0.8
1678676400,2023-03-13 03:00:00,0.8
1678680000,2023-03-13 04:00:00,0.8
1678683600,2023-03-13 05:00:00,0.8
1678687200,2023-03-13 06:00:00,0.8
1678690800,2023-03-13 07:00:00,0.9
1678694400,2023-03-13 08:00:00,0.6
1678698000,2023-03-13 09:00:00,0.6
1678701600,2023-03-13 10:00:00,0.6
1678705200,2023-03-13 11:00:00,0.7
1678708800,2023-03-13 12:00:00,0.6
1678712400,2023-03-13 13:00:00,0.3
1678716000,2023-03-13 14:00:00,0.8
1678719600,2023-03-13 15:00:00,0.9
1678723200,2023-03-13 16:00:00,0.8
1678726800,2023-03-13 17:00:00,0.7
1678730400,2023-03-13 18:00:00,0.7
1678734000,2023-03-13 19:00:00,0.9
1678737600,2023-03-13 20:00:00,0.8
1678741200,2023-03-13 21:00:00,0.6
1678744800,2023-03-13 22:00:00,0.7
1678748400,2023-03-13 23:00:00,0.5
1678752000,2023-03-14 00:00:00,0.7
1678755600,2023-03-14 01:00:00,0.7
1678759200,2023-03-14 02:00:00,0.6
1678762800,2023-03-14 03:00:00,0.85
1678766400,2023-03-14 04:00:00,0.9
1678770000,2023-03-14 05:00:00,0.9
1678773600,2023-03-14 06:00:00,0.9
1678777200,2023-03-14 07:00:00,0.85
1678780800,2023-03-14 08:00:00,0.8
1678784400,2023-03-14 09:00:00,0.7
1678788000,2023-03-14 10:00:00,0.8
1678791600,2023-03-14 11:00:00,0.5
1678795200,2023-03-14 12:00:00,0.7
1678798800,2023-03-14 13:00:00,0.9
1678802400,2023-03-14 14:00:00,0.8
1678806000,2023-03-14 15:00:00,0.7
1678809600,2023-03-14 16:00:00,0.8
1678813200,2023-03-14 17:00:00,0.4
1678816800,2023-03-14 18:00:00,0.7
1678820400,2023-03-14 19:00:00,0.7
1678824000,2023-03-14 20:00:00,0.9
1678827600,2023-03-14 21:00:00,0.9
1678831200,2023-03-14 22:00:00,0.9
1678834800,2023-03-14 23:00:00,0.6
1678838400,2023-03-15 00:00:00,0.8
1678842000,2023-03-15 01:00:00,0.9
1678845600,2023-03-15 02:00:00,0.5
1678849200,2023-03-15 03:00:00,0.5
1678852800,2023-03-15 04:00:00,0.4
1678856400,2023-03-15 05:00:00,0.4
1678860000,2023-03-15 06:00:00,0.8
1678863600,2023-03-15 07:00:00,0.8
1678867200,2023-03-15 08:00:00,0.8
1678870800,2023-03-15 09:00:00,0.7
1678874400,2023-03-15 10:00:00,0.6
1678878000,2023-03-15 11:00:00,0.2
1678881600,2023-03-15 12:00:00,0.7
1678885200,2023-03-15 13:00:00,0.6
1678888800,2023-03-15 14:00:00,0.7
1678892400,2023-03-15 15:00:00,0.4
1678896000,2023-03-15 16:00:00,0.6
1678899600,2023-03-15 17:00:00,0.5
1678903200,2023-03-15 18:00:00,0.6
1678906800,2023-03-15 19:00:00,0.4
1678910400,2023-03-15 20:00:00,0.7
1678914000,2023-03-15 21:00:00,0.9
1678917600,2023-03-15 22:00:00,0.3
1678921200,2023-03-15 23:00:00,0.6
1678924800,2023-03-16 00:00:00,0.4
1678928400,2023-03-16 01:00:00,0.4
1678932000,2023-03-16 02:00:00,0.4
1678935600,2023-03-16 03:00:00,0.4
1678939200,2023-03-16 04:00:00,0.3
1678942800,2023-03-16 05:00:00,0.8
1678946400,2023-03-16 06:00:00,0.8
1678950000,2023-03-16 07:00:00,0.1
1678953600,2023-03-16 08:00:00,0.1
1678957200,2023-03-16 09:00:00,0.9
1678960800,2023-03-16 10:00:00,0.4
1678964400,2023-03-16 11:00:00,0.4
1678968000,2023-03-16 12:00:00,0.6
1678971600,2023-03-16 13:00:00,0.7
1678975200,2023-03-16 14:00:00,0.7
1678978800,2023-03-16 15:00:00,0.7
1678982400,2023-03-16 16:00:00,0.6
1678986000,2023-03-16 17:00:00,0.8
1678989600,2023-03-16 18:00:00,0.6
1678993200,2023-03-16 19:00:00,0.1
1678996800,2023-03-16 20:00:00,0.8
1679000400,2023-03-16 21:00:00,0.8
1679004000,2023-03-16 22:00:00,0.8
1679007600,2023-03-16 23:00:00,0.2
1679011200,2023-03-17 00:00:00,0.1
1679014800,2023-03-17 01:00:00,0.4
1679018400,2023-03-17 02:00:00,0.4
1679022000,2023-03-17 03:00:00,0.4
1679025600,2023-03-17 04:00:00,0.9
1679029200,2023-03-17 05:00:00,0.9
1679032800,2023-03-17 06:00:00,0.9
1679036400,2023-03-17 07:00:00,0.8
1679040000,2023-03-17 08:00:00,0.7
1679043600,2023-03-17 09:00:00,0.8
1679047200,2023-03-17 10:00:00,0.6
1679050800,2023-03-17 11:00:00,0.8
1679054400,2023-03-17 12:00:00,0.8
1679058000,2023-03-17 13:00:00,0.7
1679061600,2023-03-17 14:00:00,0.7
1679065200,2023-03-17 15:00:00,0.8
1679068800,2023-03-17 16:00:00,0.7
1679072400,2023-03-17 17:00:00,0.2
1679076000,2023-03-17 18:00:00,0.8
1679079600,2023-03-17 19:00:00,0.7
1679083200,2023-03-17 20:00:00,0.7
1679086800,2023-03-17 21:00:00,0.9
1679090400,2023-03-17 22:00:00,0.6
1679094000,2023-03-17 23:00:00,0.7
1679097600,2023-03-18 00:00:00,0.8
1679101200,2023-03-18 01:00:00,0.9
1679104800,2023-03-18 02:00:00,0.9
1679108400,2023-03-18 03:00:00,0.9
1679112000,2023-03-18 04:00:00,0.9
1679115600,2023-03-18 05:00:00,0.8
1679119200,2023-03-18 06:00:00,0.8
1679122800,2023-03-18 07:00:00,0.8
1679126400,2023-03-18 08:00:00,0.9
1679130000,2023-03-18 09:00:00,0.9
1679133600,2023-03-18 10:00:00,0.9
1679137200,2023-03-18 11:00:00,0.9
1679140800,2023-03-18 12:00:00,0.95
1679144400,2023-03-18 13:00:00,0.7
1679148000,2023-03-18 14:00:00,0.8
1679151600,2023-03-18 15:00:00,0.7
1679155200,2023-03-18 16:00:00,0.7
1679158800,2023-03-18 17:00:00,0.7
1679162400,2023-03-18 18:00:00,0.6
1679166000,2023-03-18 19:00:00,0.6
1679169600,2023-03-18 20:00:00,0.7
1679173200,2023-03-18 21:00:00,0.7
1679176800,2023-03-18 22:00:00,0.8
1679180400,2023-03-18 23:00:00,0.8
1679184000,2023-03-19 00:00:00,0.8
1679187600,2023-03-19 01:00:00,0.8
1679191200,2023-03-19 02:00:00,0.8
1679194800,2023-03-19 03:00:00,0.8
1679198400,2023-03-19 04:00:00,0.8
1679202000,2023-03-19 05:00:00,0.8
1679205600,2023-03-19 06:00:00,0.6
1679209200,2023-03-19 07:00:00,0.5
1679212800,2023-03-19 08:00:00,0.9
1679216400,2023-03-19 09:00:00,0.4
1679220000,2023-03-19 10:00:00,0.4
1679223600,2023-03-19 11:00:00,0.9
1679227200,2023-03-19 12:00:00,0.7
1679230800,2023-03-19 13:00:00,0.7
1679234400,2023-03-19 14:00:00,0.8
1679238000,2023-03-19 15:00:00,0.7
1679241600,2023-03-19 16:00:00,0.6
1679245200,2023-03-19 17:00:00,0.8
1679248800,2023-03-19 18:00:00,0.8
1679252400,2023-03-19 19:00:00,0.6
1679256000,2023-03-19 20:00:00,0.7
1679259600,2023-03-19 21:00:00,0.9
1679263200,2023-03-19 22:00:00,0.9
1679266800,2023-03-19 23:00:00,0.7
1679270400,2023-03-20 00:00:00,0.7
1679274000,2023-03-20 01:00:00,0.8
1679277600,2023-03-20 02:00:00,0.6
1679281200,2023-03-20 03:00:00,0.6
1679284800,2023-03-20 04:00:00,0.3
1679288400,2023-03-20 05:00:00,0.7
1679292000,2023-03-20 06:00:00,0.6
1679295600,2023-03-20 07:00:00,0.6
1679299200,2023-03-20 08:00:00,0.7
1679302800,2023-03-20 09:00:00,0.55
1679306400,2023-03-20 10:00:00,0.9
1679310000,2023-03-20 11:00:00,0.9
1679313600,2023-03-20 12:00:00,0.6
1679317200,2023-03-20 13:00:00,0.6
1679320800,2023-03-20 14:00:00,0.5
1679324400,2023-03-20 15:00:00,0.5
1679328000,2023-03-20 16:00:00,0.6
1679331600,2023-03-20 17:00:00,0.8
1679335200,2023-03-20 18:00:00,0.7
1679338800,2023-03-20 19:00:00,0.7
1679342400,2023-03-20 20:00:00,0.3
1679346000,2023-03-20 21:00:00,0.7
1679349600,2023-03-20 22:00:00,0.6
1679353200,2023-03-20 23:00:00,0.9
1679356800,2023-03-21 00:00:00,0.9
1679360400,2023-03-21 01:00:00,0.9
1679364000,2023-03-21 02:00:00,0.9
1679367600,2023-03-21 03:00:00,0.6
1679371200,2023-03-21 04:00:00,0.9
1679374800,2023-03-21 05:00:00,0.8
1679378400,2023-03-21 06:00:00,0.6
1679382000,2023-03-21 07:00:00,0.4
1679385600,2023-03-21 08:00:00,0.9
1679389200,2023-03-21 09:00:00,0.6
1679392800,2023-03-21 10:00:00,0.65
1679396400,2023-03-21 11:00:00,0.6
1679400000,2023-03-21 12:00:00,0.6
1679403600,2023-03-21 13:00:00,0.7
1679407200,2023-03-21 14:00:00,0.4
1679410800,2023-03-21 15:00:00,0.6
1679414400,2023-03-21 16:00:00,0.8
1679418000,2023-03-21 17:00:00,0.8
1679421600,2023-03-21 18:00:00,0.7
1679425200,2023-03-21 19:00:00,0.6
1679428800,2023-03-21 20:00:00,0.8
1679432400,2023-03-21 21:00:00,0.8
1679436000,2023-03-21 22:00:00,0.7
1679439600,2023-03-21 23:00:00,0.7
1679443200,2023-03-22 00:00:00,0.8
1679446800,2023-03-22 01:00:00,0.8
1679450400,2023-03-22 02:00:00,0.8
1679454000,2023-03-22 03:00:00,0.9
1679457600,2023-03-22 04:00:00,0.6
1679461200,2023-03-22 05:00:00,0.6
1679464800,2023-03-22 06:00:00,0.6
1679468400,2023-03-22 07:00:00,0.7
1679472000,2023-03-22 08:00:00,0.8
1679475600,2023-03-22 09:00:00,0.6
1679479200,2023-03-22 10:00:00,0.6
1679482800,2023-03-22 11:00:00,0.6
1679486400,2023-03-22 12:00:00,0.7
1679490000,2023-03-22 13:00:00,0.8
1679493600,2023-03-22 14:00:00,0.7
1679497200,2023-03-22 15:00:00,0.6
1679500800,2023-03-22 16:00:00,0.3
1679504400,2023-03-22 17:00:00,0.7
1679508000,2023-03-22 18:00:00,0.9
1679511600,2023-03-22 19:00:00,0.7
1679515200,2023-03-22 20:00:00,0.6
1679518800,2023-03-22 21:00:00,0.6
1679522400,2023-03-22 22:00:00,0.6
1679526000,2023-03-22 23:00:00,0.4
1679529600,2023-03-23 00:00:00,0.7
1679533200,2023-03-23 01:00:00,0.7
1679536800,2023-03-23 02:00:00,0.8
1679540400,2023-03-23 03:00:00,0.2
1679544000,2023-03-23 04:00:00,0.7
1679547600,2023-03-23 05:00:00,0.4
1679551200,2023-03-23 06:00:00,0.1
1679554800,2023-03-23 07:00:00,0.1
1679558400,2023-03-23 08:00:00,0.7
1679562000,2023-03-23 09:00:00,0.3
1679565600,2023-03-23 10:00:00,0.8
1679569200,2023-03-23 11:00:00,0.4
1679572800,2023-03-23 12:00:00,0.6
1679576400,2023-03-23 13:00:00,0.8
1679580000,2023-03-23 14:00:00,0.8
1679583600,2023-03-23 15:00:00,0.8
1679587200,2023-03-23 16:00:00,0.6
1679590800,2023-03-23 17:00:00,0.6
1679594400,2023-03-23 18:00:00,0.8
1679598000,2023-03-23 19:00:00,0.3
1679601600,2023-03-23 20:00:00,0.7
1679605200,2023-03-23 21:00:00,0.8
1679608800,2023-03-23 22:00:00,0.6
1679612400,2023-03-23 23:00:00,0.7
1679616000,2023-03-24 00:00:00,0.7
1679619600,2023-03-24 01:00:00,0.4
1679623200,2023-03-24 02:00:00,0.6
1679626800,2023-03-24 03:00:00,0.6
1679630400,2023-03-24 04:00:00,0.6
1679634000,2023-03-24 05:00:00,0.6
1679637600,2023-03-24 06:00:00,0.7
1679641200,2023-03-24 07:00:00,0.6
1679644800,2023-03-24 08:00:00,0.6
1679648400,2023-03-24 09:00:00,0.6
1679652000,2023-03-24 10:00:00,0.7
1679655600,2023-03-24 11:00:00,0.8
1679659200,2023-03-24 12:00:00,0.8
1679662800,2023-03-24 13:00:00,0.8
1679666400,2023-03-24 14:00:00,0.6
1679670000,2023-03-24 15:00:00,0.8
1679673600,2023-03-24 16:00:00,0.7
1679677200,2023-03-24 17:00:00,0.6
1679680800,2023-03-24 18:00:00,0.8
1679684400,2023-03-24 19:00:00,0.65
1679688000,2023-03-24 20:00:00,0.7
1679691600,2023-03-24 21:00:00,0.6
1679695200,2023-03-24 22:00:00,0.6
1679698800,2023-03-24 23:00:00,0.7
1679702400,2023-03-25 00:00:00,0.4
1679706000,2023-03-25 01:00:00,0.8
1679709600,2023-03-25 02:00:00,0.8
1679713200,2023-03-25 03:00:00,0.8
1679716800,2023-03-25 04:00:00,0.8
1679720400,2023-03-25 05:00:00,0.8
1679724000,2023-03-25 06:00:00,0.8
1679727600,2023-03-25 07:00:00,0.7
1679731200,2023-03-25 08:00:00,0.8
1679734800,2023-03-25 09:00:00,0.8
1679738400,2023-03-25 10:00:00,0.8
1679742000,2023-03-25 11:00:00,0.7
1679745600,2023-03-25 12:00:00,0.7
1679749200,2023-03-25 13:00:00,0.6
1679752800,2023-03-25 14:00:00,0.6
1679756400,2023-03-25 15:00:00,0.7
1679760000,2023-03-25 16:00:00,0.8
1679763600,2023-03-25 17:00:00,0.6
1679767200,2023-03-25 18:00:00,0.8
1679770800,2023-03-25 19:00:00,0.8
1679774400,2023-03-25 20:00:00,0.8
1679778000,2023-03-25 21:00:00,0.8
1679781600,2023-03-25 22:00:00,0.5
1679785200,2023-03-25 23:00:00,0.5
1679788800,2023-03-26 00:00:00,0.5
1679792400,2023-03-26 01:00:00,0.5
1679796000,2023-03-26 02:00:00,0.5
1679799600,2023-03-26 03:00:00,0.5
1679803200,2023-03-26 04:00:00,0.5
1679806800,2023-03-26 05:00:00,0.6
1679810400,2023-03-26 06:00:00,0.6
1679814000,2023-03-26 07:00:00,0.7
1679817600,2023-03-26 08:00:00,0.9
1679821200,2023-03-26 09:00:00,0.9
1679824800,2023-03-26 10:00:00,0.9
1679828400,2023-03-26 11:00:00,0.6
1679832000,2023-03-26 12:00:00,0.6
1679835600,2023-03-26 13:00:00,0.9
1679839200,2023-03-26 14:00:00,0.9
1679842800,2023-03-26 15:00:00,0.8
1679846400,2023-03-26 16:00:00,0.7
1679850000,2023-03-26 17:00:00,0.6
1679853600,2023-03-26 18:00:00,0.5
1679857200,2023-03-26 19:00:00,0.6
1679860800,2023-03-26 20:00:00,0.7
1679864400,2023-03-26 21:00:00,0.4
1679868000,2023-03-26 22:00:00,0.4
1679871600,2023-03-26 23:00:00,0.4
1679875200,2023-03-27 00:00:00,0.4
1679878800,2023-03-27 01:00:00,0.4
1679882400,2023-03-27 02:00:00,0.4
1679886000,2023-03-27 03:00:00,0.6
1679889600,2023-03-27 04:00:00,0.6
1679893200,2023-03-27 05:00:00,0.7
1679896800,2023-03-27 06:00:00,0.1
1679900400,2023-03-27 07:00:00,0.4
1679904000,2023-03-27 08:00:00,0.8
1679907600,2023-03-27 09:00:00,0.6
1679911200,2023-03-27 10:00:00,0.6
1679914800,2023-03-27 11:00:00,0.6
1679918400,2023-03-27 12:00:00,0.6
1679922000,2023-03-27 13:00:00,0.6
1679925600,2023-03-27 14:00:00,0.65
1679929200,2023-03-27 15:00:00,0.7
1679932800,2023-03-27 16:00:00,0.6
1679936400,2023-03-27 17:00:00,0.8
1679940000,2023-03-27 18:00:00,0.75
1679943600,2023-03-27 19:00:00,0.3
1679947200,2023-03-27 20:00:00,0.7
1679950800,2023-03-27 21:00:00,0.4
1679954400,2023-03-27 22:00:00,0.1
1679958000,2023-03-27 23:00:00,0.8
1679961600,2023-03-28 00:00:00,0.8
1679965200,2023-03-28 01:00:00,0.8
1679968800,2023-03-28 02:00:00,0.8
1679972400,2023-03-28 03:00:00,0.6
1679976000,2023-03-28 04:00:00,0.2
1679979600,2023-03-28 05:00:00,0.5
1679983200,2023-03-28 06:00:00,0.4
1679986800,2023-03-28 07:00:00,0.4
1679990400,2023-03-28 08:00:00,0.5
1679994000,2023-03-28 09:00:00,0.3
1679997600,2023-03-28 10:00:00,0.4
1680001200,2023-03-28 11:00:00,0.4
1680004800,2023-03-28 12:00:00,0.2
1680008400,2023-03-28 13:00:00,0.7
1680012000,2023-03-28 14:00:00,0.6
1680015600,2023-03-28 15:00:00,0.5
1680019200,2023-03-28 16:00:00,0.6
1680022800,2023-03-28 17:00:00,0.6
1680026400,2023-03-28 18:00:00,0.4
1680030000,2023-03-28 19:00:00,0.6
1680033600,2023-03-28 20:00:00,0.8
1680037200,2023-03-28 21:00:00,0.6
1680040800,2023-03-28 22:00:00,0.2
1680044400,2023-03-28 23:00:00,0.6
1680048000,2023-03-29 00:00:00,0.55
1680051600,2023-03-29 01:00:00,0.55
1680055200,2023-03-29 02:00:00,0.55
1680058800,2023-03-29 03:00:00,0.55
1680062400,2023-03-29 04:00:00,0.45
1680066000,2023-03-29 05:00:00,0.6
1680069600,2023-03-29 06:00:00,0.6
1680073200,2023-03-29 07:00:00,0.6
1680076800,2023-03-29 08:00:00,0.3
1680080400,2023-03-29 09:00:00,0.6
1680084000,2023-03-29 10:00:00,0.7
1680087600,2023-03-29 11:00:00,0.55
1680091200,2023-03-29 12:00:00,0.4
1680094800,2023-03-29 13:00:00,0.7
1680098400,2023-03-29 14:00:00,0.6
1680102000,2023-03-29 15:00:00,0.6
1680105600,2023-03-29 16:00:00,0.4
1680109200,2023-03-29 17:00:00,0.7
1680112800,2023-03-29 18:00:00,0.8
1680116400,2023-03-29 19:00:00,0.7
1680120000,2023-03-29 20:00:00,0.6
1680123600,2023-03-29 21:00:00,0.8
1680127200,2023-03-29 22:00:00,0.8
1680130800,2023-03-29 23:00:00,0.6
1680134400,2023-03-30 00:00:00,0.6
1680138000,2023-03-30 01:00:00,0.6
1680141600,2023-03-30 02:00:00,0.6
1680145200,2023-03-30 03:00:00,0.7
1680148800,2023-03-30 04:00:00,0.7
1680152400,2023-03-30 05:00:00,0.6
1680156000,2023-03-30 06:00:00,0.9
1680159600,2023-03-30 07:00:00,0.9
1680163200,2023-03-30 08:00:00,0.8
1680166800,2023-03-30 09:00:00,0.6
1680170400,2023-03-30 10:00:00,0.6
1680174000,2023-03-30 11:00:00,0.6
1680177600,2023-03-30 12:00:00,0.7
1680181200,2023-03-30 13:00:00,0.5
1680184800,2023-03-30 14:00:00,0.8
1680188400,2023-03-30 15:00:00,0.7
1680192000,2023-03-30 16:00:00,0.6
1680195600,2023-03-30 17:00:00,0.6
1680199200,2023-03-30 18:00:00,0.8
1680202800,2023-03-30 19:00:00,0.8
1680206400,2023-03-30 20:00:00,0.6
1680210000,2023-03-30 21:00:00,0.6
1680213600,2023-03-30 22:00:00,0.6
1680217200,2023-03-30 23:00:00,0.6
1680220800,2023-03-31 00:00:00,0.6
1680224400,2023-03-31 01:00:00,0.6
1680228000,2023-03-31 02:00:00,0.6
1680231600,2023-03-31 03:00:00,0.4
1680235200,2023-03-31 04:00:00,0.4
1680238800,2023-03-31 05:00:00,0.8
1680242400,2023-03-31 06:00:00,0.8
1680246000,2023-03-31 07:00:00,0.8
1680249600,2023-03-31 08:00:00,0.9
1680253200,2023-03-31 09:00:00,0.6
1680256800,2023-03-31 10:00:00,0.6
1680260400,2023-03-31 11:00:00,0.4
1680264000,2023-03-31 12:00:00,0.4
1680267600,2023-03-31 13:00:00,0.55
1680271200,2023-03-31 14:00:00,0.7
1680274800,2023-03-31 15:00:00,0.9
1680278400,2023-03-31 16:00:00,0.7
1680282000,2023-03-31 17:00:00,0.6
1680285600,2023-03-31 18:00:00,0.7
1680289200,2023-03-31 19:00:00,0.4
1680292800,2023-03-31 20:00:00,0.6
1680296400,2023-03-31 21:00:00,0.6
1680300000,2023-03-31 22:00:00,0.6
1680303600,2023-03-31 23:00:00,0.9
1680307200,2023-04-01 00:00:00,0.9
1680310800,2023-04-01 01:00:00,0.5
1680314400,2023-04-01 02:00:00,0.5
1680318000,2023-04-01 03:00:00,0.5
1680321600,2023-04-01 04:00:00,0.5
1680325200,2023-04-01 05:00:00,0.5
1680328800,2023-04-01 06:00:00,0.5
1680332400,2023-04-01 07:00:00,0.9
1680336000,2023-04-01 08:00:00,0.4
1680339600,2023-04-01 09:00:00,0.4
1680343200,2023-04-01 10:00:00,0.3
1680346800,2023-04-01 11:00:00,0.6
1680350400,2023-04-01 12:00:00,0.4
1680354000,2023-04-01 13:00:00,0.6
1680357600,2023-04-01 14:00:00,0.4
1680361200,2023-04-01 15:00:00,0.4
1680364800,2023-04-01 16:00:00,0.7
1680368400,2023-04-01 17:00:00,0.6
1680372000,2023-04-01 18:00:00,0.7
1680375600,2023-04-01 19:00:00,0.7
1680379200,2023-04-01 20:00:00,0.6
1680382800,2023-04-01 21:00:00,0.8
1680386400,2023-04-01 22:00:00,0.6
1680390000,2023-04-01 23:00:00,0.6
1680393600,2023-04-02 00:00:00,0.6
1680397200,2023-04-02 01:00:00,0.3
1680400800,2023-04-02 02:00:00,0.3
1680404400,2023-04-02 03:00:00,0.3
1680408000,2023-04-02 04:00:00,0.6
1680411600,2023-04-02 05:00:00,0.6
1680415200,2023-04-02 06:00:00,0.6
1680418800,2023-04-02 07:00:00,0.6
1680422400,2023-04-02 08:00:00,0.9
1680426000,2023-04-02 09:00:00,0.9
1680429600,2023-04-02 10:00:00,0.6
1680433200,2023-04-02 11:00:00,0.6
1680436800,2023-04-02 12:00:00,0.7
1680440400,2023-04-02 13:00:00,0.7
1680444000,2023-04-02 14:00:00,0.6
1680447600,2023-04-02 15:00:00,0.9
1680451200,2023-04-02 16:00:00,0.6
1680454800,2023-04-02 17:00:00,0.6
1680458400,2023-04-02 18:00:00,0.6
1680462000,2023-04-02 19:00:00,0.6
1680465600,2023-04-02 20:00:00,0.6
1680469200,2023-04-02 21:00:00,0.6
1680472800,2023-04-02 22:00:00,0.7
1680476400,2023-04-02 23:00:00,0.7
1680480000,2023-04-03 00:00:00,0.7
1680483600,2023-04-03 01:00:00,0.6
1680487200,2023-04-03 02:00:00,0.6
1680490800,2023-04-03 03:00:00,0.4
1680494400,2023-04-03 04:00:00,0.6
1680498000,2023-04-03 05:00:00,0.8
1680501600,2023-04-03 06:00:00,0.8
1680505200,2023-04-03 07:00:00,0.8
1680508800,2023-04-03 08:00:00,0.9
1680512400,2023-04-03 09:00:00,0.4
1680516000,2023-04-03 10:00:00,0.5
1680519600,2023-04-03 11:00:00,0.7
1680523200,2023-04-03 12:00:00,0.3
1680526800,2023-04-03 13:00:00,0.6
1680530400,2023-04-03 14:00:00,0.6
1680534000,2023-04-03 15:00:00,0.6
1680537600,2023-04-03 16:00:00,0.7
1680541200,2023-04-03 17:00:00,0.6
1680544800,2023-04-03 18:00:00,0.6
1680548400,2023-04-03 19:00:00,0.8
1680552000,2023-04-03 20:00:00,0.7
1680555600,2023-04-03 21:00:00,0.5
1680559200,2023-04-03 22:00:00,0.6
1680562800,2023-04-03 23:00:00,0.7
1680566400,2023-04-04 00:00:00,0.7
1680570000,2023-04-04 01:00:00,0.9
1680573600,2023-04-04 02:00:00,0.9
1680577200,2023-04-04 03:00:00,0.9
1680580800,2023-04-04 04:00:00,0.7
1680584400,2023-04-04 05:00:00,0.7
1680588000,2023-04-04 06:00:00,0.4
1680591600,2023-04-04 07:00:00,0.9
1680595200,2023-04-04 08:00:00,0.7
1680598800,2023-04-04 09:00:00,0.7
1680602400,2023-04-04 10:00:00,0.7
1680606000,2023-04-04 11:00:00,0.4
1680609600,2023-04-04 12:00:00,0.5
1680613200,2023-04-04 13:00:00,0.7
1680616800,2023-04-04 14:00:00,0.6
1680620400,2023-04-04 15:00:00,0.7
1680624000,2023-04-04 16:00:00,0.5
1680627600,2023-04-04 17:00:00,0.7
1680631200,2023-04-04 18:00:00,0.7
1680634800,2023-04-04 19:00:00,0.6
1680638400,2023-04-04 20:00:00,0.7
1680642000,2023-04-04 21:00:00,0.6
1680645600,2023-04-04 22:00:00,0.6
1680649200,2023-04-04 23:00:00,0.7
1680652800,2023-04-05 00:00:00,0.7
1680656400,2023-04-05 01:00:00,0.9
1680660000,2023-04-05 02:00:00,0.7
1680663600,2023-04-05 03:00:00,0.7
1680667200,2023-04-05 04:00:00,0.6
1680670800,2023-04-05 05:00:00,0.8
1680674400,2023-04-05 06:00:00,0.6
1680678000,2023-04-05 07:00:00,0.6
1680681600,2023-04-05 08:00:00,0.8
1680685200,2023-04-05 09:00:00,0.3
1680688800,2023-04-05 10:00:00,0.6
1680692400,2023-04-05 11:00:00,0.7
1680696000,2023-04-05 12:00:00,0.6
1680699600,2023-04-05 13:00:00,0.8
1680703200,2023-04-05 14:00:00,0.8
1680706800,2023-04-05 15:00:00,0.8
1680710400,2023-04-05 16:00:00,0.4
1680714000,2023-04-05 17:00:00,0.8
1680717600,2023-04-05 18:00:00,0.8
